fm,reference,metric,n,mean_left,mean_right,delta,wins,p_raw,p_floor,p_bh
cbramod_frozen_p2,shallow_convnet_broadband_tuned,accuracy,9,0.3927469135802469,0.6084104938271605,-0.21566358024691357,2,0.01953125,0.00390625,0.0290084388185654
cbramod_loso,eegconformer_broadband_tuned,accuracy,9,0.3865740740740741,0.5304783950617283,-0.14390432098765432,1,0.01953125,0.00390625,0.0290084388185654
cbramod_loso,eegconformer_narrowband_tuned,accuracy,9,0.3865740740740741,0.6181607744107745,-0.23158670033670037,1,0.01953125,0.00390625,0.0290084388185654
cbramod_finetune_sel,eegconformer_narrowband_tuned,accuracy,9,0.47955246913580246,0.6181607744107745,-0.13860830527497192,1,0.09765625,0.00390625,0.12545620437956204
cbramod_finetune_sel,shallow_convnet_broadband_tuned,accuracy,9,0.47955246913580246,0.6084104938271605,-0.12885802469135801,1,0.09765625,0.00390625,0.12545620437956204
cbramod_frozen_p4,shallow_convnet_broadband,accuracy,9,0.34336419753086417,0.5335648148148148,-0.1902006172839506,3,0.09765625,0.00390625,0.12545620437956204
cbramod_finetune_sel,atcnet_narrowband_retune_tuned,accuracy,9,0.47955246913580246,0.586595117845118,-0.10704264870931536,1,0.12890625,0.00390625,0.15810104529616723
cbramod_finetune_sel,atcnet_narrowband_tuned,accuracy,9,0.47955246913580246,0.5787738496071829,-0.09922138047138046,1,0.12890625,0.00390625,0.15810104529616723
cbramod_finetune_sel,eegconformer_broadband_tuned,accuracy,9,0.47955246913580246,0.5304783950617283,-0.050925925925925916,2,0.12890625,0.00390625,0.15810104529616723
cbramod_frozen_p2,shallow_convnet_broadband,accuracy,9,0.3927469135802469,0.5335648148148148,-0.14081790123456792,4,0.1640625,0.00390625,0.19510135135135137
cbramod_loso,shallow_convnet_broadband,accuracy,9,0.3865740740740741,0.5335648148148148,-0.14699074074074073,4,0.25,0.00390625,0.28852459016393445
cbramod_finetune_sel,shallow_convnet_broadband,accuracy,9,0.47955246913580246,0.5335648148148148,-0.054012345679012336,4,0.49609375,0.00390625,0.535659509202454
